problem,crossoverProb,mutationProb,nMutatedGenes,maxISteps,execution,nGenerations,nFitnessEvaluations,bestFitness
./problems/s300, 0.600000, 0.050000, 15, 1500, 21, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 22, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 23, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 24, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 25, -1, 1600, 78671.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 26, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 27, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 28, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 29, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 30, -1, 1600, 78670.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 31, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 32, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 33, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 34, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 35, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 36, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 37, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 38, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 39, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 40, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 41, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 42, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 43, -1, 1600, 78672.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 44, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 45, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 46, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 47, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 48, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 49, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 50, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 51, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 52, -1, 1600, 78672.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 53, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 54, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 55, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 56, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 57, -1, 1600, 78668.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 58, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 59, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 60, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 61, -1, 1600, 78670.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 62, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 63, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 64, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 65, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 66, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 67, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 68, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 69, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 70, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 71, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 72, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 73, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 74, -1, 1600, 78666.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 75, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 76, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 77, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 78, -1, 1600, 78671.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 79, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 80, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 81, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 82, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 83, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 84, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 85, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 86, -1, 1600, 78672.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 87, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 88, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 89, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 90, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 91, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 92, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 93, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 94, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 95, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 96, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 97, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 98, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 99, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 0, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 1, -1, 1600, 78660.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 2, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 3, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 4, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 5, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 6, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 7, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 8, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 9, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 10, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 11, -1, 1600, 78665.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 12, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 13, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 14, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 15, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 16, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 17, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 18, -1, 1600, 78660.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 19, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 20, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 21, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 22, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 23, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 24, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 25, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 26, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 27, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 28, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 29, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 30, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 31, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 32, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 33, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 34, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 35, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 36, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 37, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 38, -1, 1600, 78672.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 39, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 40, -1, 1600, 78672.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 41, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 42, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 43, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 44, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 45, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 46, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 47, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 48, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 49, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 50, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 51, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 52, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 53, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 54, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 55, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 56, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 57, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 58, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 59, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 60, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 61, -1, 1600, 78668.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 62, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 63, -1, 1600, 78670.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 64, -1, 1600, 78667.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 65, -1, 1600, 78670.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 66, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 67, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 68, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 69, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 70, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 71, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 72, -1, 1600, 78673.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 73, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 74, -1, 1600, 78661.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 75, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 76, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 77, -1, 1600, 78662.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 78, -1, 1600, 78672.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 79, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 80, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 81, -1, 1600, 78673.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 82, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 83, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 84, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 85, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 86, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 87, -1, 1600, 78668.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 88, -1, 1600, 78673.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 89, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 90, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 91, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 92, -1, 1600, 78673.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 93, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 94, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 95, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 96, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 97, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 98, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.100000, 30, 1500, 99, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 0, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 1, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 2, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 3, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 4, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 5, -1, 1600, 78676.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 6, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 7, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 8, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 9, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 10, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 11, -1, 1600, 78671.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 12, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 13, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 14, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 15, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 16, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 17, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 18, -1, 1600, 78678.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 19, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 20, -1, 1600, 78676.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 21, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 22, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 23, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 24, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 25, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 26, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 27, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 28, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 29, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 30, -1, 1600, 78673.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 31, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 32, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 33, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 34, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 35, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 36, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 37, -1, 1600, 78676.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 38, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 39, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 40, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 41, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 42, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 43, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 44, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 45, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 46, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 47, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 48, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 49, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 50, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 51, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 52, -1, 1600, 78667.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 53, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 54, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 55, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 56, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 57, -1, 1600, 78678.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 58, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 59, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 60, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 61, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 62, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 63, -1, 1600, 78676.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 64, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 65, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 66, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 67, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 68, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 69, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 70, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 71, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 72, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 73, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 74, -1, 1600, 78676.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 75, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 76, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 77, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 78, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 79, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 80, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 81, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 82, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 83, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 84, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 85, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 86, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 87, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 88, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 89, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 90, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 91, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 92, -1, 1600, 78681.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 93, -1, 1600, 78678.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 94, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 95, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 96, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 97, -1, 1600, 78677.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 98, -1, 1600, 78673.000000
./problems/s300, 0.700000, 0.003333, 1, 1500, 99, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 0, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 1, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 2, -1, 1600, 78679.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 3, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 4, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 5, -1, 1600, 78672.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 6, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 7, -1, 1600, 78675.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 8, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 9, -1, 1600, 78682.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 10, -1, 1600, 78680.000000
./problems/s300, 0.700000, 0.016667, 5, 1500, 11, -1, 1600, 78670.000000
